"name","position","team","season","carries","rushing_yards","rushing_tds","rushing_fumbles","rushing_fumbles_lost","rushing_first_downs","rushing_2pt_conversions","receptions","targets","receiving_yards","receiving_tds","receiving_fumbles","receiving_fumbles_lost","receiving_air_yards","receiving_yards_after_catch","receiving_first_downs","receiving_2pt_conversions","target_share","air_yards_share","fantasy_points_ppr","total_yards","games","offense_snaps","teams_offense_snaps","ypa","ypc","ypr","touches","rush_td_percentage","rec_td_percentage","total_tds","td_percentage","offense_pct","rush_ypg","rec_ypg","ppr_ppg","yps","ypg","years_played","ppr_fp_ps"
Josh Bellamy,WR,CHI,2016,4,37.0,0,0.0,0.0,2.0,0,19,38,282.0,1,0.0,0.0,614.0,49.0,13.0,0,0.1,0.17,56.9,319.0,12,295.0,762.0,0.0,9.25,14.84,23,0.0,0.05,1,0.04,0.39,3.08,23.5,4.74,"1.08",26.58,5,"0.19"
Josh Bellamy,WR,CHI,2017,1,6.0,0,0.0,0.0,0.0,0,24,46,376.0,1,0.0,0.0,574.0,116.0,17.0,0,0.15,0.24,68.2,382.0,9,379.0,564.0,0.0,6.0,15.67,25,0.0,0.04,1,0.04,0.67,0.67,41.78,7.58,"1.01",42.44,6,"0.18"
Josh Bellamy,WR,CHI,2018,0,0.0,0,0.0,0.0,0.0,0,14,25,117.0,1,0.0,0.0,294.0,46.0,8.0,1,0.06,0.08,33.7,117.0,13,297.0,883.0,0.0,0.0,8.36,14,0.0,0.07,1,0.07,0.34,0.0,9.0,2.59,"0.39",9.0,7,"0.11"
Josh Bellamy,WR,NYJ,2019,0,0.0,0,0.0,0.0,0.0,0,2,3,20.0,0,0.0,0.0,23.0,10.0,1.0,0,0.05,0.06,4.0,20.0,2,47.0,140.0,0.0,0.0,10.0,2,0.0,0.0,0,0.0,0.34,0.0,10.0,2.0,"0.43",10.0,8,"0.09"
Josh Boyce,WR,NE,2013,0,0.0,0,0.0,0.0,0.0,0,9,19,121.0,0,0.0,0.0,156.0,78.0,6.0,0,0.07,0.08,21.1,121.0,6,174.0,467.0,0.0,0.0,13.44,9,0.0,0.0,0,0.0,0.37,0.0,20.17,3.52,"0.7",20.17,1,"0.12"
Josh Doctson,WR,WAS,2016,0,0.0,0,0.0,0.0,0.0,0,2,6,66.0,0,0.0,0.0,113.0,15.0,1.0,0,0.06,0.12,8.6,66.0,2,31.0,126.0,0.0,0.0,33.0,2,0.0,0.0,0,0.0,0.25,0.0,33.0,4.3,"2.13",33.0,1,"0.28"
Josh Doctson,WR,WAS,2017,1,-14.0,0,0.0,0.0,0.0,0,35,78,502.0,6,0.0,0.0,1074.0,131.0,25.0,0,0.16,0.27,119.8,488.0,15,732.0,952.0,0.0,-14.0,14.34,36,0.0,0.17,6,0.17,0.77,-0.93,33.47,7.99,"0.67",32.53,2,"0.16"
Josh Doctson,WR,WAS,2018,0,0.0,0,0.0,0.0,0.0,0,44,78,532.0,2,0.0,0.0,1130.0,132.0,31.0,0,0.17,0.3,109.2,532.0,15,846.0,965.0,0.0,0.0,12.09,44,0.0,0.05,2,0.05,0.88,0.0,35.47,7.28,"0.63",35.47,3,"0.13"
Josh Downs,WR,IND,2023,0,0.0,0,0.0,0.0,0.0,0,68,98,771.0,2,0.0,0.0,707.0,371.0,30.0,0,0.17,0.17,157.1,771.0,17,788.0,1158.0,0.0,0.0,11.34,68,0.0,0.03,2,0.03,0.68,0.0,45.35,9.24,"0.98",45.35,1,"0.2"
Josh Ferguson,RB,IND,2016,15,20.0,0,0.0,0.0,0.0,0,20,25,136.0,0,0.0,0.0,-23.0,162.0,5.0,0,0.08,-0.01,35.6,156.0,8,116.0,575.0,0.0,1.33,6.8,35,0.0,0.0,0,0.0,0.2,2.5,17.0,4.45,"1.34",19.5,1,"0.31"
Josh Ferguson,RB,IND,2017,1,5.0,0,0.0,0.0,0.0,0,3,4,16.0,0,0.0,0.0,9.0,24.0,0.0,0,0.04,0.02,5.1,21.0,3,30.0,189.0,0.0,5.0,5.33,4,0.0,0.0,0,0.0,0.16,1.67,5.33,1.7,"0.7",7.0,2,"0.17"
Josh Ferguson,RB,WAS,2019,3,9.0,0,0.0,0.0,1.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.9,9.0,1,3.0,50.0,0.0,3.0,0.0,3,0.0,0.0,0,0.0,0.06,9.0,0.0,0.9,"3.0",9.0,4,"0.3"
Josh Gordon,WR,CLE,2017,0,0.0,0,0.0,0.0,0.0,0,18,42,335.0,1,0.0,0.0,699.0,123.0,12.0,0,0.25,0.47,57.5,335.0,5,258.0,312.0,0.0,0.0,18.61,18,0.0,0.06,1,0.06,0.83,0.0,67.0,11.5,"1.3",67.0,6,"0.22"
Josh Gordon,WR,NE,2018,0,0.0,0,0.0,0.0,0.0,0,40,68,720.0,3,0.0,0.0,915.0,264.0,29.0,0,0.17,0.29,130.0,720.0,11,564.0,799.0,0.0,0.0,18.0,40,0.0,0.08,3,0.08,0.71,0.0,65.45,11.82,"1.28",65.45,7,"0.23"
Josh Gordon,WR,SEA,2019,0,0.0,0,0.0,0.0,0.0,0,7,11,139.0,0,0.0,0.0,170.0,16.0,6.0,0,0.07,0.12,18.9,139.0,5,136.0,344.0,0.0,0.0,19.86,8,0.0,0.0,0,0.0,0.4,0.0,27.8,3.78,"1.02",27.8,8,"0.14"
Josh Gordon,WR,KC,2021,0,0.0,0,0.0,0.0,0.0,0,5,14,32.0,1,0.0,0.0,153.0,5.0,3.0,0,0.05,0.07,14.2,32.0,9,162.0,649.0,0.0,0.0,6.4,5,0.0,0.2,1,0.2,0.25,0.0,3.56,1.58,"0.2",3.56,10,"0.09"
Josh Gordon,WR,TEN,2022,0,0.0,0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,12.0,0.0,0.0,0,0.04,0.06,0.0,0.0,1,18.0,57.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.32,0.0,0.0,0.0,"0.0",0.0,11,"0.0"
Josh Harris,RB,PIT,2014,9,16.0,0,0.0,0.0,1.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.6,16.0,2,16.0,130.0,0.0,1.78,0.0,9,0.0,0.0,0,0.0,0.12,8.0,0.0,0.8,"1.0",8.0,1,"0.1"
Josh Hill,TE,NO,2013,1,-8.0,0,0.0,0.0,0.0,0,6,10,44.0,1,0.0,0.0,60.0,33.0,3.0,0,0.05,0.03,15.6,36.0,6,126.0,402.0,0.0,-8.0,7.33,7,0.0,0.17,1,0.14,0.31,-1.33,7.33,2.6,"0.29",6.0,1,"0.12"
Josh Hill,TE,NO,2014,0,0.0,0,0.0,0.0,0.0,0,14,20,176.0,5,0.0,0.0,133.0,99.0,9.0,0,0.04,0.04,61.6,176.0,12,227.0,848.0,0.0,0.0,12.57,14,0.0,0.36,5,0.36,0.27,0.0,14.67,5.13,"0.78",14.67,2,"0.27"
Josh Hill,TE,NO,2015,0,0.0,0,0.0,0.0,0.0,0,16,30,120.0,2,0.0,0.0,145.0,76.0,8.0,0,0.06,0.03,40.0,120.0,13,374.0,955.0,0.0,0.0,7.5,16,0.0,0.12,2,0.12,0.39,0.0,9.23,3.08,"0.32",9.23,3,"0.11"
Josh Hill,TE,NO,2016,0,0.0,0,0.0,0.0,0.0,0,15,22,149.0,1,0.0,0.0,123.0,77.0,6.0,0,0.07,0.05,35.9,149.0,8,350.0,578.0,0.0,0.0,9.93,15,0.0,0.07,1,0.07,0.61,0.0,18.62,4.49,"0.43",18.62,4,"0.1"
Josh Hill,TE,NO,2017,1,-8.0,0,0.0,0.0,0.0,0,16,22,125.0,1,2.0,2.0,86.0,88.0,4.0,0,0.07,0.04,29.7,117.0,10,397.0,640.0,0.0,-8.0,7.81,17,0.0,0.06,1,0.06,0.62,-0.8,12.5,2.97,"0.29",11.7,5,"0.07"
Josh Hill,TE,NO,2018,0,0.0,0,0.0,0.0,0.0,0,16,24,185.0,1,0.0,0.0,73.0,170.0,11.0,0,0.06,0.02,40.5,185.0,11,475.0,750.0,0.0,0.0,11.56,16,0.0,0.06,1,0.06,0.63,0.0,16.82,3.68,"0.39",16.82,6,"0.09"
Josh Hill,TE,NO,2019,0,0.0,0,0.0,0.0,0.0,0,25,35,226.0,3,0.0,0.0,173.0,159.0,13.0,0,0.08,0.07,65.6,226.0,13,558.0,873.0,0.0,0.0,9.04,25,0.0,0.12,3,0.12,0.64,0.0,17.38,5.05,"0.41",17.38,7,"0.12"
Josh Hill,TE,NO,2020,0,0.0,0,0.0,0.0,0.0,0,8,10,46.0,1,1.0,0.0,45.0,37.0,4.0,0,0.04,0.03,18.6,46.0,8,241.0,555.0,0.0,0.0,5.75,8,0.0,0.12,1,0.12,0.43,0.0,5.75,2.33,"0.19",5.75,8,"0.08"
Josh Huff,WR,PHI,2014,1,7.0,0,0.0,0.0,1.0,0,8,18,98.0,0,1.0,1.0,182.0,77.0,4.0,0,0.05,0.05,22.5,105.0,10,188.0,755.0,0.0,7.0,12.25,9,0.0,0.0,0,0.0,0.25,0.7,9.8,2.25,"0.56",10.5,1,"0.12"
Josh Huff,WR,PHI,2015,0,0.0,0,0.0,0.0,0.0,0,27,40,312.0,3,0.0,0.0,218.0,181.0,16.0,0,0.07,0.06,76.2,312.0,13,504.0,973.0,0.0,0.0,11.56,27,0.0,0.11,3,0.11,0.52,0.0,24.0,5.86,"0.62",24.0,2,"0.15"
Josh Huff,WR,TB,2016,1,5.0,0,0.0,0.0,0.0,0,3,6,41.0,0,0.0,0.0,80.0,25.0,2.0,0,0.07,0.08,7.6,46.0,3,37.0,192.0,0.0,5.0,13.67,4,0.0,0.0,0,0.0,0.19,1.67,13.67,2.53,"1.24",15.33,3,"0.21"
Josh Jacobs,RB,LV,2020,273,1065.0,12,2.0,2.0,61.0,0,33,45,238.0,0,0.0,0.0,33.0,238.0,9.0,0,0.09,0.01,231.3,1303.0,15,617.0,1012.0,0.0,3.9,7.21,306,0.04,0.0,12,0.04,0.61,71.0,15.87,15.42,"2.11",86.87,2,"0.37"
Josh Jacobs,RB,LV,2021,217,872.0,9,2.0,2.0,45.0,0,54,64,348.0,0,0.0,0.0,-27.0,395.0,14.0,0,0.13,-0.01,226.0,1220.0,15,625.0,1000.0,0.0,4.02,6.44,271,0.04,0.0,9,0.03,0.62,58.13,23.2,15.07,"1.95",81.33,3,"0.36"
Josh Jacobs,RB,LV,2022,340,1653.0,12,2.0,0.0,93.0,0,53,64,400.0,0,1.0,1.0,35.0,374.0,16.0,0,0.12,0.0,328.3,2053.0,17,821.0,1116.0,0.0,4.86,7.55,393,0.04,0.0,12,0.03,0.74,97.24,23.53,19.31,"2.5",120.76,4,"0.4"
Josh Jacobs,RB,LV,2023,233,805.0,6,2.0,1.0,34.0,0,37,54,296.0,0,1.0,0.0,38.0,293.0,15.0,0,0.14,0.01,181.1,1101.0,13,600.0,793.0,0.0,3.45,8.0,270,0.03,0.0,6,0.02,0.76,61.92,22.77,13.93,"1.84",84.69,5,"0.3"
Josh Malone,WR,CIN,2017,2,2.0,0,0.0,0.0,0.0,0,6,17,63.0,1,0.0,0.0,272.0,19.0,3.0,0,0.07,0.14,18.5,65.0,9,218.0,518.0,0.0,1.0,10.5,8,0.0,0.17,1,0.12,0.42,0.22,7.0,2.06,"0.3",7.22,1,"0.08"
Josh Malone,WR,CIN,2018,0,0.0,0,0.0,0.0,0.0,0,1,5,12.0,0,0.0,0.0,36.0,0.0,1.0,0,0.04,0.04,2.2,12.0,3,43.0,190.0,0.0,0.0,12.0,1,0.0,0.0,0,0.0,0.23,0.0,4.0,0.73,"0.28",4.0,2,"0.05"
Josh Malone,WR,NYJ,2020,1,12.0,0,0.0,0.0,1.0,0,4,6,16.0,0,0.0,0.0,17.0,8.0,1.0,0,0.19,0.12,6.8,28.0,1,42.0,65.0,0.0,12.0,4.0,5,0.0,0.0,0,0.0,0.65,12.0,16.0,6.8,"0.67",28.0,4,"0.16"
Josh Morgan,WR,WAS,2013,2,13.0,0,0.0,0.0,1.0,0,20,33,214.0,0,0.0,0.0,272.0,95.0,13.0,0,0.07,0.07,42.7,227.0,13,359.0,917.0,0.0,6.5,10.7,22,0.0,0.0,0,0.0,0.39,1.0,16.46,3.28,"0.63",17.46,6,"0.12"
Josh Morgan,WR,CHI,2014,2,30.0,0,0.0,0.0,1.0,0,10,19,70.0,1,0.0,0.0,135.0,50.0,4.0,0,0.06,0.06,26.0,100.0,8,340.0,552.0,0.0,15.0,7.0,12,0.0,0.1,1,0.08,0.62,3.75,8.75,3.25,"0.29",12.5,7,"0.08"
Josh Oliver,TE,JAX,2019,0,0.0,0,0.0,0.0,0.0,0,3,6,15.0,0,0.0,0.0,44.0,5.0,0.0,0,0.05,0.05,4.5,15.0,3,92.0,205.0,0.0,0.0,5.0,3,0.0,0.0,0,0.0,0.45,0.0,5.0,1.5,"0.16",5.0,1,"0.05"
Josh Oliver,TE,BAL,2021,0,0.0,0,0.0,0.0,0.0,0,9,15,66.0,0,1.0,0.0,131.0,25.0,4.0,0,0.04,0.03,15.6,66.0,10,130.0,714.0,0.0,0.0,7.33,9,0.0,0.0,0,0.0,0.18,0.0,6.6,1.56,"0.51",6.6,3,"0.12"
Josh Oliver,TE,BAL,2022,0,0.0,0,0.0,0.0,0.0,0,14,25,149.0,2,0.0,0.0,213.0,74.0,7.0,0,0.08,0.08,40.9,149.0,12,380.0,783.0,0.0,0.0,10.64,14,0.0,0.14,2,0.14,0.49,0.0,12.42,3.41,"0.39",12.42,4,"0.11"
Josh Oliver,TE,MIN,2023,0,0.0,0,0.0,0.0,0.0,0,22,28,213.0,2,1.0,1.0,72.0,162.0,12.0,0,0.06,0.02,53.3,213.0,12,336.0,821.0,0.0,0.0,9.68,22,0.0,0.09,2,0.09,0.41,0.0,17.75,4.44,"0.63",17.75,5,"0.16"
Josh Palmer,WR,LAC,2021,1,6.0,0,0.0,0.0,0.0,0,33,49,353.0,4,0.0,0.0,489.0,100.0,18.0,0,0.09,0.11,92.9,359.0,15,441.0,1070.0,0.0,6.0,10.7,34,0.0,0.12,4,0.12,0.41,0.4,23.53,6.19,"0.81",23.93,1,"0.21"
Josh Palmer,WR,LAC,2022,1,4.0,0,0.0,0.0,1.0,0,72,107,769.0,3,1.0,0.0,929.0,252.0,39.0,1,0.17,0.24,169.3,773.0,16,898.0,1129.0,0.0,4.0,10.68,73,0.0,0.04,3,0.04,0.8,0.25,48.06,10.58,"0.86",48.31,2,"0.19"
Josh Palmer,WR,LAC,2023,1,6.0,0,0.0,0.0,0.0,0,38,61,581.0,2,1.0,1.0,693.0,196.0,22.0,0,0.18,0.25,106.7,587.0,10,525.0,710.0,0.0,6.0,15.29,39,0.0,0.05,2,0.05,0.74,0.6,58.1,10.67,"1.12",58.7,3,"0.2"
Josh Reynolds,WR,LA,2017,0,0.0,0,0.0,0.0,0.0,0,11,24,104.0,1,0.0,0.0,180.0,34.0,7.0,0,0.09,0.09,27.4,104.0,8,206.0,489.0,0.0,0.0,9.45,11,0.0,0.09,1,0.09,0.42,0.0,13.0,3.42,"0.5",13.0,1,"0.13"
Josh Reynolds,WR,LA,2018,2,8.0,0,0.0,0.0,1.0,0,29,53,402.0,5,0.0,0.0,657.0,129.0,23.0,0,0.13,0.19,100.0,410.0,11,591.0,762.0,0.0,4.0,13.86,31,0.0,0.17,5,0.16,0.78,0.73,36.55,9.09,"0.69",37.27,2,"0.17"
Josh Reynolds,WR,LA,2019,5,23.0,0,0.0,0.0,2.0,0,21,43,326.0,1,0.0,0.0,459.0,139.0,15.0,0,0.09,0.11,61.9,349.0,16,480.0,1119.0,0.0,4.6,15.52,26,0.0,0.05,1,0.04,0.43,1.44,20.38,3.87,"0.73",21.81,3,"0.13"
Josh Reynolds,WR,LA,2020,1,5.0,0,0.0,0.0,0.0,0,52,81,618.0,2,1.0,0.0,886.0,225.0,31.0,0,0.14,0.22,126.3,623.0,16,802.0,1127.0,0.0,5.0,11.88,53,0.0,0.04,2,0.04,0.71,0.31,38.62,7.89,"0.78",38.94,4,"0.16"
Josh Reynolds,WR,DET,2021,0,0.0,0,0.0,0.0,0.0,0,19,36,306.0,2,0.0,0.0,524.0,78.0,15.0,0,0.17,0.39,61.6,306.0,7,333.0,427.0,0.0,0.0,16.11,19,0.0,0.11,2,0.11,0.78,0.0,43.71,8.8,"0.92",43.71,5,"0.18"
Josh Reynolds,WR,DET,2022,0,0.0,0,0.0,0.0,0.0,0,38,59,479.0,3,0.0,0.0,704.0,115.0,25.0,0,0.14,0.21,103.9,479.0,12,577.0,816.0,0.0,0.0,12.61,38,0.0,0.08,3,0.08,0.71,0.0,39.92,8.66,"0.83",39.92,6,"0.18"
Josh Reynolds,WR,DET,2023,0,0.0,0,0.0,0.0,0.0,0,40,64,608.0,5,1.0,1.0,645.0,173.0,32.0,0,0.12,0.19,128.8,608.0,16,778.0,1116.0,0.0,0.0,15.2,40,0.0,0.12,5,0.12,0.7,0.0,38.0,8.05,"0.78",38.0,7,"0.17"
Josh Robinson,RB,IND,2015,17,39.0,0,1.0,1.0,0.0,0,6,6,33.0,0,0.0,0.0,-4.0,37.0,2.0,0,0.03,0.0,11.2,72.0,5,57.0,348.0,0.0,2.29,5.5,23,0.0,0.0,0,0.0,0.16,7.8,6.6,2.24,"1.26",14.4,1,"0.2"
Josh Vaughan,RB,ATL,2013,1,1.0,0,0.0,0.0,0.0,0,1,1,-5.0,0,0.0,0.0,-5.0,0.0,0.0,0,0.02,-0.02,0.6,-4.0,1,5.0,72.0,0.0,1.0,-5.0,2,0.0,0.0,0,0.0,0.07,1.0,-5.0,0.6,-0.8,-4.0,5,"0.12"
Josh Whyle,TE,TEN,2023,0,0.0,0,0.0,0.0,0.0,0,9,15,94.0,1,0.0,0.0,146.0,40.0,8.0,0,0.07,0.06,24.4,94.0,8,134.0,490.0,0.0,0.0,10.44,9,0.0,0.11,1,0.11,0.27,0.0,11.75,3.05,"0.7",11.75,1,"0.18"
Joshua Kelley,RB,LAC,2020,111,354.0,2,2.0,2.0,20.0,0,23,23,148.0,0,0.0,0.0,-25.0,173.0,9.0,0,0.05,-0.01,81.2,502.0,13,296.0,981.0,0.0,3.19,6.43,134,0.02,0.0,2,0.01,0.3,27.23,11.38,6.25,"1.7",38.62,1,"0.27"
Joshua Kelley,RB,LAC,2021,33,102.0,0,1.0,1.0,5.0,0,5,6,38.0,0,0.0,0.0,13.0,31.0,1.0,0,0.02,0.01,17.0,140.0,8,134.0,544.0,0.0,3.09,7.6,38,0.0,0.0,0,0.0,0.25,12.75,4.75,2.12,"1.04",17.5,2,"0.13"
Joshua Kelley,RB,LAC,2022,69,287.0,2,0.0,0.0,16.0,0,14,25,101.0,0,0.0,0.0,48.0,88.0,4.0,0,0.05,0.02,64.8,388.0,12,268.0,842.0,0.0,4.16,7.21,83,0.03,0.0,2,0.02,0.32,23.92,8.42,5.4,"1.45",32.33,3,"0.24"
Joshua Kelley,RB,LAC,2023,107,405.0,2,1.0,1.0,21.0,0,8,12,32.0,0,0.0,0.0,15.0,39.0,0.0,0,0.02,0.0,61.7,437.0,17,392.0,1169.0,0.0,3.79,4.0,115,0.02,0.0,2,0.02,0.34,23.82,1.88,3.63,"1.11",25.71,4,"0.16"
Josiah Deguara,TE,GB,2020,0,0.0,0,0.0,0.0,0.0,0,1,2,12.0,0,0.0,0.0,24.0,11.0,1.0,0,0.05,0.06,2.2,12.0,1,24.0,78.0,0.0,0.0,12.0,1,0.0,0.0,0,0.0,0.31,0.0,12.0,2.2,"0.5",12.0,1,"0.09"
Josiah Deguara,TE,GB,2021,0,0.0,0,0.0,0.0,0.0,0,25,33,245.0,2,0.0,0.0,114.0,204.0,9.0,0,0.08,0.03,61.5,245.0,12,314.0,804.0,0.0,0.0,9.8,25,0.0,0.08,2,0.08,0.39,0.0,20.42,5.12,"0.78",20.42,2,"0.2"
Josiah Deguara,TE,GB,2022,0,0.0,0,0.0,0.0,0.0,0,13,15,114.0,0,0.0,0.0,49.0,63.0,4.0,0,0.05,0.02,24.4,114.0,9,150.0,608.0,0.0,0.0,8.77,13,0.0,0.0,0,0.0,0.25,0.0,12.67,2.71,"0.76",12.67,3,"0.16"
Josiah Deguara,TE,GB,2023,0,0.0,0,0.0,0.0,0.0,0,8,8,65.0,0,0.0,0.0,26.0,39.0,3.0,0,0.07,0.03,14.5,65.0,4,83.0,239.0,0.0,0.0,8.12,8,0.0,0.0,0,0.0,0.35,0.0,16.25,3.62,"0.78",16.25,4,"0.17"
JuJu Smith-Schuster,WR,PIT,2017,0,0.0,0,0.0,0.0,0.0,0,58,79,917.0,7,0.0,0.0,729.0,430.0,39.0,0,0.18,0.19,197.7,917.0,13,679.0,889.0,0.0,0.0,15.81,58,0.0,0.12,7,0.12,0.76,0.0,70.54,15.21,"1.35",70.54,1,"0.29"
JuJu Smith-Schuster,WR,PIT,2018,1,13.0,0,0.0,0.0,1.0,0,111,166,1426.0,7,1.0,1.0,1461.0,648.0,68.0,1,0.24,0.29,296.9,1439.0,16,960.0,1121.0,0.0,13.0,12.85,112,0.0,0.06,7,0.06,0.86,0.81,89.12,18.56,"1.5",89.94,2,"0.31"
JuJu Smith-Schuster,WR,PIT,2019,0,0.0,0,0.0,0.0,0.0,0,42,70,552.0,3,1.0,1.0,683.0,222.0,23.0,0,0.19,0.24,113.2,552.0,12,573.0,755.0,0.0,0.0,13.14,42,0.0,0.07,3,0.07,0.76,0.0,46.0,9.43,"0.96",46.0,3,"0.2"
JuJu Smith-Schuster,WR,PIT,2020,0,0.0,0,0.0,0.0,0.0,0,97,128,831.0,9,3.0,1.0,703.0,409.0,48.0,1,0.19,0.15,234.1,831.0,16,923.0,1103.0,0.0,0.0,8.57,97,0.0,0.09,9,0.09,0.84,0.0,51.94,14.63,"0.9",51.94,4,"0.25"
JuJu Smith-Schuster,WR,PIT,2021,3,9.0,1,0.0,0.0,1.0,0,15,28,129.0,0,0.0,0.0,183.0,68.0,6.0,0,0.15,0.14,34.8,138.0,5,222.0,325.0,0.0,3.0,8.6,18,0.33,0.0,1,0.06,0.68,1.8,25.8,6.96,"0.62",27.6,5,"0.16"
JuJu Smith-Schuster,WR,KC,2022,0,0.0,0,0.0,0.0,0.0,0,78,101,933.0,3,3.0,2.0,750.0,457.0,47.0,0,0.17,0.17,185.3,933.0,16,765.0,1092.0,0.0,0.0,11.96,78,0.0,0.04,3,0.04,0.7,0.0,58.31,11.58,"1.22",58.31,6,"0.24"
JuJu Smith-Schuster,WR,NE,2023,0,0.0,0,0.0,0.0,0.0,0,29,47,260.0,1,0.0,0.0,338.0,94.0,13.0,0,0.13,0.14,61.0,260.0,11,461.0,714.0,0.0,0.0,8.97,29,0.0,0.03,1,0.03,0.65,0.0,23.64,5.55,"0.56",23.64,7,"0.13"
Julian Edelman,WR,NE,2013,2,11.0,0,0.0,0.0,2.0,0,105,151,1056.0,6,0.0,0.0,1218.0,497.0,54.0,2,0.25,0.22,251.7,1067.0,16,1021.0,1205.0,0.0,5.5,10.06,107,0.0,0.06,6,0.06,0.85,0.69,66.0,15.73,"1.05",66.69,5,"0.25"
Julian Edelman,WR,NE,2014,10,94.0,0,0.0,0.0,7.0,0,92,134,972.0,4,2.0,0.0,1001.0,431.0,49.0,0,0.26,0.25,228.6,1066.0,14,805.0,1009.0,0.0,9.4,10.57,102,0.0,0.04,4,0.04,0.8,6.71,69.43,16.33,"1.32",76.14,6,"0.28"
Julian Edelman,WR,NE,2015,3,23.0,0,0.0,0.0,3.0,0,61,88,692.0,7,1.0,1.0,674.0,310.0,37.0,0,0.24,0.26,172.5,715.0,9,523.0,652.0,0.0,7.67,11.34,64,0.0,0.11,7,0.11,0.8,2.56,76.89,19.17,"1.37",79.44,7,"0.33"
Julian Edelman,WR,NE,2016,12,57.0,0,1.0,0.0,3.0,0,98,159,1106.0,3,1.0,1.0,1421.0,494.0,55.0,1,0.29,0.32,232.3,1163.0,16,874.0,1126.0,0.0,4.75,11.29,110,0.0,0.03,3,0.03,0.78,3.56,69.12,14.52,"1.33",72.69,8,"0.27"
Julian Edelman,WR,NE,2018,9,107.0,0,0.0,0.0,7.0,0,74,108,850.0,6,0.0,0.0,831.0,348.0,41.0,0,0.26,0.27,207.42,1000.0,12,747.0,862.0,21.5,11.89,11.49,85,0.0,0.08,6,0.07,0.87,8.92,70.83,17.28,"1.34",83.33,10,"0.28"
Julian Edelman,WR,NE,2019,8,27.0,0,0.0,0.0,2.0,0,100,153,1117.0,6,3.0,1.0,1451.0,320.0,54.0,1,0.26,0.32,256.28,1191.0,16,1004.0,1160.0,23.5,3.38,11.17,110,0.0,0.06,7,0.06,0.87,1.69,69.81,16.02,"1.19",74.44,11,"0.26"
Julian Edelman,WR,NE,2020,2,22.0,0,0.0,0.0,1.0,0,21,39,315.0,0,0.0,0.0,401.0,64.0,18.0,0,0.23,0.36,56.22,375.0,6,265.0,393.0,19.0,11.0,15.0,25,0.0,0.0,0,0.0,0.67,3.67,52.5,9.37,"1.42",62.5,12,"0.21"
Julian Hill,TE,MIA,2023,0,0.0,0,0.0,0.0,0.0,0,6,9,48.0,0,1.0,1.0,29.0,30.0,2.0,0,0.05,0.02,8.8,48.0,6,198.0,406.0,0.0,0.0,8.0,6,0.0,0.0,0,0.0,0.49,0.0,8.0,1.47,"0.24",8.0,1,"0.04"
Julian Talley,WR,NYG,2013,0,0.0,0,0.0,0.0,0.0,0,0,2,0.0,0,0.0,0.0,13.0,0.0,0.0,0,0.06,0.06,0.0,0.0,1,11.0,69.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.16,0.0,0.0,0.0,"0.0",0.0,2,"0.0"
Julio Jones,WR,ATL,2013,1,7.0,0,0.0,0.0,1.0,0,41,60,580.0,2,2.0,1.0,620.0,245.0,25.0,0,0.28,0.41,109.7,587.0,5,295.0,347.0,0.0,7.0,14.15,42,0.0,0.05,2,0.05,0.85,1.4,116.0,21.94,"1.99",117.4,3,"0.37"
Julio Jones,WR,ATL,2014,1,1.0,0,0.0,0.0,0.0,0,104,163,1593.0,6,2.0,1.0,2006.0,538.0,76.0,0,0.28,0.43,297.4,1594.0,15,868.0,1030.0,0.0,1.0,15.32,105,0.0,0.06,6,0.06,0.84,0.07,106.2,19.83,"1.84",106.27,4,"0.34"
Julio Jones,WR,ATL,2015,0,0.0,0,0.0,0.0,0.0,0,136,203,1871.0,8,3.0,1.0,2061.0,641.0,93.0,0,0.33,0.42,369.1,1871.0,16,969.0,1147.0,0.0,0.0,13.76,136,0.0,0.06,8,0.06,0.84,0.0,116.94,23.07,"1.93",116.94,5,"0.38"
Julio Jones,WR,ATL,2016,0,0.0,0,0.0,0.0,0.0,0,83,129,1409.0,6,0.0,0.0,1821.0,396.0,64.0,0,0.27,0.42,259.9,1409.0,14,705.0,918.0,0.0,0.0,16.98,83,0.0,0.07,6,0.07,0.77,0.0,100.64,18.56,"2.0",100.64,6,"0.37"
Julio Jones,WR,ATL,2017,1,15.0,0,0.0,0.0,1.0,0,88,148,1444.0,3,0.0,0.0,2105.0,486.0,67.0,0,0.29,0.45,251.9,1459.0,16,765.0,1030.0,0.0,15.0,16.41,89,0.0,0.03,3,0.03,0.74,0.94,90.25,15.74,"1.91",91.19,7,"0.33"
Julio Jones,WR,ATL,2018,2,12.0,0,0.0,0.0,1.0,0,113,170,1677.0,8,2.0,2.0,2377.0,448.0,80.0,0,0.28,0.45,325.9,1689.0,16,818.0,1070.0,0.0,6.0,14.84,115,0.0,0.07,8,0.07,0.76,0.75,104.81,20.37,"2.06",105.56,8,"0.4"
